element,place,gameweek,short_name,league_code,originally_starting,id,total_points,points_before_auto_subs,player_total_points,web_name,position,team_id,team_name,drafter_name,draft_index,points_scored,index,round,in_original_draft,optimal_points,total,points_scored_pct,points_scored_cumulative,team,gameweek_matches,opposition,home_away,team_score,opposition_score,team_difficulty,opposition_difficulty,kickoff_time_first,optimal_weight
151,2,33,MN,Prem,1,151,12,12,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,12,0,0,0,12.0,1609,0.0074580484773151025,20,BHA,2.0,TOT-CHE,AH,2.5,1.0,3.0,3.5,2026-04-18 16:30:00+00:00,1.0
151,15,34,MN,Prem,0,151,0,0,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,0,0,0,0,0.0,1609,0.0,20,,,,,,,,,,
151,2,35,MN,Prem,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,22,BHA,1.0,NEW,A,1.0,3.0,3.0,3.0,2026-05-02 14:00:00+00:00,1.0
151,2,36,MN,Prem,1,151,6,6,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,6,0,0,0,6.0,1609,0.0037290242386575512,28,BHA,1.0,WOL,H,3.0,0.0,1.0,4.0,2026-05-09 14:00:00+00:00,1.0
151,2,37,MN,Prem,1,151,2,2,148,Van Hecke,DEF,6,BHA,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,30,BHA,1.0,LEE,A,0.0,1.0,3.0,3.0,2026-05-17 14:00:00+00:00,1.0
178,11,1,MN,Prem,1,178,1,1,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,0.8333333333333333,1609,0.0006215040397762585,1,BHA,1.0,FUL,H,1.0,1.0,2.0,4.0,2025-08-16 14:00:00+00:00,0.8333333333333333
178,10,9,MN,Prem,1,178,6,6,126,Welbeck,FWD,6,BHA,MN,64.0,6,64,11,1,6.0,1609,0.0037290242386575512,7,BHA,1.0,MUN,A,2.0,4.0,4.0,3.0,2025-10-25 16:30:00+00:00,1.0
178,10,10,MN,Prem,1,178,6,6,126,Welbeck,FWD,6,BHA,MN,64.0,6,64,11,1,6.0,1609,0.0037290242386575512,13,BHA,1.0,LEE,H,3.0,0.0,2.0,4.0,2025-11-01 15:00:00+00:00,1.0
178,11,11,MN,Prem,1,178,2,2,126,Welbeck,FWD,6,BHA,MN,64.0,2,64,11,1,2.0,1609,0.001243008079552517,15,BHA,1.0,CRY,A,0.0,0.0,3.0,3.0,2025-11-09 14:00:00+00:00,1.0
178,11,12,MN,Prem,1,178,8,8,126,Welbeck,FWD,6,BHA,MN,64.0,8,64,11,1,8.0,1609,0.004972032318210068,23,BHA,1.0,BRE,H,2.0,1.0,3.0,4.0,2025-11-22 15:00:00+00:00,1.0
178,10,13,MN,Prem,1,178,2,2,126,Welbeck,FWD,6,BHA,MN,64.0,2,64,11,1,2.0,1609,0.001243008079552517,25,BHA,1.0,NFO,A,2.0,0.0,3.0,3.0,2025-11-30 14:05:00+00:00,1.0
178,11,14,MN,Prem,1,178,1,1,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,1.0,1609,0.0006215040397762585,26,BHA,1.0,AVL,H,3.0,4.0,3.0,4.0,2025-12-03 19:30:00+00:00,1.0
178,11,15,MN,Prem,1,178,2,2,126,Welbeck,FWD,6,BHA,MN,64.0,2,64,11,1,2.0,1609,0.001243008079552517,28,BHA,1.0,WHU,H,1.0,1.0,2.0,4.0,2025-12-07 14:00:00+00:00,1.0
178,15,16,MN,Prem,0,178,1,0,126,Welbeck,FWD,6,BHA,MN,64.0,0,64,11,1,0.4000000000000001,1609,0.0,28,BHA,1.0,LIV,A,0.0,2.0,4.0,3.0,2025-12-13 15:00:00+00:00,0.4000000000000001
178,14,17,MN,Prem,0,178,0,0,126,Welbeck,FWD,6,BHA,MN,64.0,0,64,11,1,0.0,1609,0.0,28,BHA,1.0,SUN,H,0.0,0.0,2.0,4.0,2025-12-20 15:00:00+00:00,
178,10,18,MN,Prem,0,178,1,0,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,0.0,1609,0.0006215040397762585,29,BHA,1.0,ARS,A,1.0,2.0,5.0,3.0,2025-12-27 15:00:00+00:00,0.0
178,9,19,MN,Prem,0,178,3,0,126,Welbeck,FWD,6,BHA,MN,64.0,3,64,11,1,3.0,1609,0.0018645121193287756,32,BHA,1.0,WHU,A,2.0,2.0,3.0,3.0,2025-12-30 19:30:00+00:00,1.0
178,10,20,MN,Prem,1,178,1,1,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,0.0,1609,0.0006215040397762585,33,BHA,1.0,BUR,H,2.0,0.0,1.0,4.0,2026-01-03 15:00:00+00:00,0.0
178,14,21,MN,Prem,0,178,1,0,126,Welbeck,FWD,6,BHA,MN,64.0,0,64,11,1,0.6666666666666666,1609,0.0,33,BHA,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-07 19:30:00+00:00,0.6666666666666666
178,10,22,MN,Prem,1,178,1,1,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,0.3333333333333333,1609,0.0006215040397762585,34,BHA,1.0,BOU,H,1.0,1.0,3.0,4.0,2026-01-19 20:00:00+00:00,0.3333333333333333
178,10,23,MN,Prem,0,178,2,0,126,Welbeck,FWD,6,BHA,MN,64.0,2,64,11,1,2.0000000000000013,1609,0.001243008079552517,36,BHA,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-24 15:00:00+00:00,1.0000000000000007
178,9,24,MN,Prem,0,178,2,0,126,Welbeck,FWD,6,BHA,MN,64.0,2,64,11,1,1.5,1609,0.001243008079552517,38,BHA,1.0,EVE,H,1.0,1.0,3.0,4.0,2026-01-31 15:00:00+00:00,0.75
178,9,25,MN,Prem,0,178,1,0,126,Welbeck,FWD,6,BHA,MN,64.0,1,64,11,1,0.3333333333333333,1609,0.0006215040397762585,39,BHA,1.0,CRY,H,0.0,1.0,3.0,4.0,2026-02-08 14:00:00+00:00,0.3333333333333333
191,13,38,MN,Prem,1,191,0,0,85,Estève,DEF,3,BUR,Not Originally Drafted,,0,0,0,0,0.0,1609,0.0,0,BUR,1.0,WOL,H,1.0,1.0,1.0,2.0,2026-05-24 15:00:00+00:00,
215,10,38,MN,Prem,1,215,9,9,99,Flemming,FWD,3,BUR,Not Originally Drafted,,9,0,0,0,9.0,1609,0.005593536357986327,9,BUR,1.0,WOL,H,1.0,1.0,1.0,2.0,2026-05-24 15:00:00+00:00,1.0
224,2,1,MN,Prem,1,224,8,8,104,Cucurella,DEF,7,CHE,MN,40.0,8,40,7,1,8.0,1609,0.004972032318210068,8,CHE,1.0,CRY,H,0.0,0.0,3.0,4.0,2025-08-17 13:00:00+00:00,1.0
224,2,2,MN,Prem,1,224,5,5,104,Cucurella,DEF,7,CHE,MN,40.0,5,40,7,1,5.0,1609,0.003107520198881293,13,CHE,1.0,WHU,A,5.0,1.0,3.0,3.0,2025-08-22 19:00:00+00:00,1.0
224,2,3,MN,Prem,1,224,6,6,104,Cucurella,DEF,7,CHE,MN,40.0,6,40,7,1,6.0,1609,0.0037290242386575512,19,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,1.0
224,3,4,MN,Prem,1,224,1,1,104,Cucurella,DEF,7,CHE,MN,40.0,1,40,7,1,0.0,1609,0.0006215040397762585,20,CHE,1.0,BRE,A,2.0,2.0,3.0,3.0,2025-09-13 19:00:00+00:00,0.0
224,3,5,MN,Prem,1,224,0,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,0.0,1609,0.0,20,CHE,1.0,MUN,A,1.0,2.0,4.0,3.0,2025-09-20 16:30:00+00:00,
224,3,6,MN,Prem,1,224,0,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,0.0,1609,0.0,20,CHE,1.0,BHA,H,1.0,3.0,3.0,4.0,2025-09-27 14:00:00+00:00,
224,15,7,MN,Prem,0,224,7,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,6.999999999999998,1609,0.0,20,CHE,1.0,LIV,H,2.0,1.0,4.0,4.0,2025-10-04 16:30:00+00:00,0.9999999999999998
224,2,8,MN,Prem,1,224,8,8,104,Cucurella,DEF,7,CHE,MN,40.0,8,40,7,1,8.0,1609,0.004972032318210068,28,CHE,1.0,NFO,A,3.0,0.0,3.0,3.0,2025-10-18 11:30:00+00:00,1.0
224,5,9,MN,Prem,1,224,1,1,104,Cucurella,DEF,7,CHE,MN,40.0,1,40,7,1,0.0,1609,0.0006215040397762585,29,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,0.0
224,4,10,MN,Prem,1,224,7,7,104,Cucurella,DEF,7,CHE,MN,40.0,7,40,7,1,7.0,1609,0.00435052827843381,36,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,1.0
224,2,11,MN,Prem,1,224,6,6,104,Cucurella,DEF,7,CHE,MN,40.0,6,40,7,1,6.0,1609,0.0037290242386575512,42,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,1.0
224,3,12,MN,Prem,1,224,6,6,104,Cucurella,DEF,7,CHE,MN,40.0,6,40,7,1,6.0,1609,0.0037290242386575512,48,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,1.0
224,15,13,MN,Prem,0,224,1,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,1.0,1609,0.0,48,CHE,1.0,ARS,H,1.0,1.0,4.0,4.0,2025-11-30 16:30:00+00:00,1.0
224,5,14,MN,Prem,1,224,1,1,104,Cucurella,DEF,7,CHE,MN,40.0,1,40,7,1,1.0,1609,0.0006215040397762585,49,CHE,1.0,LEE,A,1.0,3.0,3.0,3.0,2025-12-03 20:15:00+00:00,1.0
224,5,15,MN,Prem,1,224,6,6,104,Cucurella,DEF,7,CHE,MN,40.0,6,40,7,1,6.0,1609,0.0037290242386575512,55,CHE,1.0,BOU,A,0.0,0.0,3.0,3.0,2025-12-06 15:00:00+00:00,1.0
224,3,16,MN,Prem,1,224,6,6,104,Cucurella,DEF,7,CHE,MN,40.0,6,40,7,1,6.0,1609,0.0037290242386575512,61,CHE,1.0,EVE,H,2.0,0.0,3.0,4.0,2025-12-13 15:00:00+00:00,1.0
224,3,17,MN,Prem,1,224,1,1,104,Cucurella,DEF,7,CHE,MN,40.0,1,40,7,1,0.5,1609,0.0006215040397762585,62,CHE,1.0,NEW,A,2.0,2.0,3.0,3.0,2025-12-20 12:30:00+00:00,0.5
224,3,18,MN,Prem,1,224,2,2,104,Cucurella,DEF,7,CHE,MN,40.0,2,40,7,1,2.0,1609,0.001243008079552517,64,CHE,1.0,AVL,H,1.0,2.0,3.0,4.0,2025-12-27 17:30:00+00:00,1.0
224,13,19,MN,Prem,1,224,0,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,0.0,1609,0.0,64,CHE,1.0,BOU,H,2.0,2.0,3.0,4.0,2025-12-30 19:30:00+00:00,
224,15,20,MN,Prem,0,224,0,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,0.0,1609,0.0,64,CHE,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-04 17:30:00+00:00,
224,15,21,MN,Prem,0,224,-3,0,104,Cucurella,DEF,7,CHE,MN,40.0,0,40,7,1,-0.0,1609,0.0,64,CHE,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-07 19:30:00+00:00,0.0
224,5,22,MN,Prem,1,224,5,5,104,Cucurella,DEF,7,CHE,MN,40.0,5,40,7,1,5.0,1609,0.003107520198881293,69,CHE,1.0,BRE,H,2.0,0.0,3.0,4.0,2026-01-17 15:00:00+00:00,1.0
224,3,23,MN,Prem,1,224,4,4,104,Cucurella,DEF,7,CHE,MN,40.0,4,40,7,1,4.0,1609,0.002486016159105034,73,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,1.0
224,2,24,MN,Prem,1,224,7,7,104,Cucurella,DEF,7,CHE,MN,40.0,7,40,7,1,7.0,1609,0.00435052827843381,80,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,1.0
224,2,25,MN,Prem,1,224,4,4,104,Cucurella,DEF,7,CHE,MN,40.0,4,40,7,1,4.0,1609,0.002486016159105034,84,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,1.0
224,3,26,MN,Prem,1,224,1,1,104,Cucurella,DEF,7,CHE,MN,40.0,1,40,7,1,0.6666666666666666,1609,0.0006215040397762585,85,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,0.6666666666666666
228,2,23,MN,Prem,1,228,1,1,96,Gusto,DEF,7,CHE,Not Originally Drafted,,1,0,0,0,0.8750000000000002,1609,0.0006215040397762585,1,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,0.8750000000000002
228,14,24,MN,Prem,0,228,1,0,96,Gusto,DEF,7,CHE,Not Originally Drafted,,0,0,0,0,0.0,1609,0.0,1,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,0.0
235,7,1,MN,Prem,1,235,3,3,114,Palmer,MID,7,CHE,MN,4.0,3,4,1,1,2.9999999999999996,1609,0.0018645121193287756,3,CHE,1.0,CRY,H,0.0,0.0,3.0,4.0,2025-08-17 13:00:00+00:00,0.9999999999999999
235,14,2,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,3,CHE,1.0,WHU,A,5.0,1.0,3.0,3.0,2025-08-22 19:00:00+00:00,
235,13,3,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,3,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,
235,15,4,MN,Prem,0,235,7,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,7.0,1609,0.0,3,CHE,1.0,BRE,A,2.0,2.0,3.0,3.0,2025-09-13 19:00:00+00:00,1.0
235,8,5,MN,Prem,1,235,1,1,114,Palmer,MID,7,CHE,MN,4.0,1,4,1,1,0.3333333333333333,1609,0.0006215040397762585,4,CHE,1.0,MUN,A,1.0,2.0,4.0,3.0,2025-09-20 16:30:00+00:00,0.3333333333333333
235,13,6,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,BHA,H,1.0,3.0,3.0,4.0,2025-09-27 14:00:00+00:00,
235,14,7,MN,Prem,0,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,LIV,H,2.0,1.0,4.0,4.0,2025-10-04 16:30:00+00:00,
235,15,8,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,NFO,A,3.0,0.0,3.0,3.0,2025-10-18 11:30:00+00:00,
235,15,9,MN,Prem,0,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,
235,15,10,MN,Prem,0,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,
235,13,11,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,
235,15,12,MN,Prem,0,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,
235,13,13,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,4,CHE,1.0,ARS,H,1.0,1.0,4.0,4.0,2025-11-30 16:30:00+00:00,
235,6,14,MN,Prem,1,235,1,1,114,Palmer,MID,7,CHE,MN,4.0,1,4,1,1,1.0,1609,0.0006215040397762585,5,CHE,1.0,LEE,A,1.0,3.0,3.0,3.0,2025-12-03 20:15:00+00:00,1.0
235,6,15,MN,Prem,1,235,1,1,114,Palmer,MID,7,CHE,MN,4.0,1,4,1,1,0.25,1609,0.0006215040397762585,6,CHE,1.0,BOU,A,0.0,0.0,3.0,3.0,2025-12-06 15:00:00+00:00,0.25
235,6,16,MN,Prem,1,235,6,6,114,Palmer,MID,7,CHE,MN,4.0,6,4,1,1,6.000000000000003,1609,0.0037290242386575512,12,CHE,1.0,EVE,H,2.0,0.0,3.0,4.0,2025-12-13 15:00:00+00:00,1.0000000000000004
235,6,17,MN,Prem,1,235,5,5,114,Palmer,MID,7,CHE,MN,4.0,5,4,1,1,5.0,1609,0.003107520198881293,17,CHE,1.0,NEW,A,2.0,2.0,3.0,3.0,2025-12-20 12:30:00+00:00,1.0
235,6,18,MN,Prem,1,235,2,2,114,Palmer,MID,7,CHE,MN,4.0,2,4,1,1,2.0,1609,0.001243008079552517,19,CHE,1.0,AVL,H,1.0,2.0,3.0,4.0,2025-12-27 17:30:00+00:00,1.0
235,5,19,MN,Prem,1,235,7,7,114,Palmer,MID,7,CHE,MN,4.0,7,4,1,1,7.0,1609,0.00435052827843381,26,CHE,1.0,BOU,H,2.0,2.0,3.0,4.0,2025-12-30 19:30:00+00:00,1.0
235,8,20,MN,Prem,1,235,2,2,114,Palmer,MID,7,CHE,MN,4.0,2,4,1,1,2.0,1609,0.001243008079552517,28,CHE,1.0,MCI,A,1.0,1.0,5.0,3.0,2026-01-04 17:30:00+00:00,1.0
235,5,21,MN,Prem,1,235,1,1,114,Palmer,MID,7,CHE,MN,4.0,1,4,1,1,0.6666666666666666,1609,0.0006215040397762585,29,CHE,1.0,FUL,A,1.0,2.0,3.0,3.0,2026-01-07 19:30:00+00:00,0.6666666666666666
235,8,22,MN,Prem,1,235,9,9,114,Palmer,MID,7,CHE,MN,4.0,9,4,1,1,8.999999999999998,1609,0.005593536357986327,38,CHE,1.0,BRE,H,2.0,0.0,3.0,4.0,2026-01-17 15:00:00+00:00,0.9999999999999998
235,13,23,MN,Prem,1,235,0,0,114,Palmer,MID,7,CHE,MN,4.0,0,4,1,1,0.0,1609,0.0,38,CHE,1.0,CRY,A,3.0,1.0,3.0,3.0,2026-01-25 14:00:00+00:00,
235,5,24,MN,Prem,1,235,2,2,114,Palmer,MID,7,CHE,MN,4.0,2,4,1,1,1.5,1609,0.001243008079552517,40,CHE,1.0,WHU,H,3.0,2.0,2.0,4.0,2026-01-31 17:30:00+00:00,0.75
235,5,25,MN,Prem,1,235,20,20,114,Palmer,MID,7,CHE,MN,4.0,20,4,1,1,20.0,1609,0.012430080795525171,60,CHE,1.0,WOL,A,3.0,1.0,2.0,3.0,2026-02-07 15:00:00+00:00,1.0
235,8,26,MN,Prem,1,235,12,12,114,Palmer,MID,7,CHE,MN,4.0,12,4,1,1,12.0,1609,0.0074580484773151025,72,CHE,1.0,LEE,H,2.0,2.0,2.0,4.0,2026-02-10 19:30:00+00:00,1.0
235,9,27,MN,Prem,1,235,3,3,114,Palmer,MID,7,CHE,MN,4.0,3,4,1,1,0.0,1609,0.0018645121193287756,75,CHE,1.0,BUR,H,1.0,1.0,1.0,4.0,2026-02-21 15:00:00+00:00,0.0
241,9,3,MN,Prem,1,241,4,4,110,Caicedo,MID,7,CHE,Not Originally Drafted,,4,0,0,0,4.0,1609,0.002486016159105034,4,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,1.0
241,6,4,MN,Prem,1,241,12,12,110,Caicedo,MID,7,CHE,Not Originally Drafted,,12,0,0,0,12.0,1609,0.0074580484773151025,16,CHE,1.0,BRE,A,2.0,2.0,3.0,3.0,2025-09-13 19:00:00+00:00,1.0
241,7,5,MN,Prem,1,241,4,4,110,Caicedo,MID,7,CHE,Not Originally Drafted,,4,0,0,0,4.0,1609,0.002486016159105034,20,CHE,1.0,MUN,A,1.0,2.0,4.0,3.0,2025-09-20 16:30:00+00:00,1.0
241,8,6,MN,Prem,1,241,2,2,110,Caicedo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,22,CHE,1.0,BHA,H,1.0,3.0,3.0,4.0,2025-09-27 14:00:00+00:00,1.0
241,6,7,MN,Prem,1,241,10,10,110,Caicedo,MID,7,CHE,Not Originally Drafted,,10,0,0,0,9.999999999999996,1609,0.006215040397762586,32,CHE,1.0,LIV,H,2.0,1.0,4.0,4.0,2025-10-04 16:30:00+00:00,0.9999999999999997
241,8,8,MN,Prem,1,241,1,1,110,Caicedo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,1.0,1609,0.0006215040397762585,33,CHE,1.0,NFO,A,3.0,0.0,3.0,3.0,2025-10-18 11:30:00+00:00,1.0
241,6,9,MN,Prem,1,241,2,2,110,Caicedo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,35,CHE,1.0,SUN,H,1.0,2.0,2.0,4.0,2025-10-25 14:00:00+00:00,1.0
241,13,10,MN,Prem,0,241,10,0,110,Caicedo,MID,7,CHE,Not Originally Drafted,,0,0,0,0,10.0,1609,0.0,35,CHE,1.0,TOT,A,1.0,0.0,3.0,3.0,2025-11-01 17:30:00+00:00,1.0
241,9,11,MN,Prem,1,241,2,2,110,Caicedo,MID,7,CHE,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,37,CHE,1.0,WOL,H,3.0,0.0,1.0,4.0,2025-11-08 20:00:00+00:00,1.0
241,13,12,MN,Prem,1,241,0,0,110,Caicedo,MID,7,CHE,Not Originally Drafted,,0,0,0,0,0.0,1609,0.0,37,CHE,1.0,BUR,A,2.0,0.0,2.0,3.0,2025-11-22 12:30:00+00:00,
241,14,13,MN,Prem,0,241,-2,0,110,Caicedo,MID,7,CHE,Not Originally Drafted,,0,0,0,0,-0.0,1609,0.0,37,CHE,1.0,ARS,H,1.0,1.0,4.0,4.0,2025-11-30 16:30:00+00:00,0.0
241,8,18,MN,Prem,1,241,3,3,110,Caicedo,MID,7,CHE,Not Originally Drafted,,3,0,0,0,3.0,1609,0.0018645121193287756,40,CHE,1.0,AVL,H,1.0,2.0,3.0,4.0,2025-12-27 17:30:00+00:00,1.0
241,8,19,MN,Prem,1,241,1,1,110,Caicedo,MID,7,CHE,Not Originally Drafted,,1,0,0,0,1.0,1609,0.0006215040397762585,41,CHE,1.0,BOU,H,2.0,2.0,3.0,4.0,2025-12-30 19:30:00+00:00,1.0
242,13,34,MN,Prem,0,242,8,0,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,0,0,0,0,8.0,1609,0.0,0,EVE,1.0,WHU,A,1.0,2.0,3.0,3.0,2026-04-25 14:00:00+00:00,1.0
242,14,35,MN,Prem,0,242,2,0,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,0,0,0,0,2.0,1609,0.0,0,EVE,1.0,MCI,H,3.0,3.0,4.0,3.0,2026-05-04 19:00:00+00:00,1.0
242,14,36,MN,Prem,0,242,5,0,151,Dewsbury-Hall,MID,9,EVE,Not Originally Drafted,,0,0,0,0,5.000000000000001,1609,0.0,0,EVE,1.0,CRY,A,2.0,2.0,3.0,3.0,2026-05-10 13:00:00+00:00,1.0000000000000002
251,15,1,MN,Prem,0,251,0,0,0,N.Jackson,FWD,7,CHE,MN,57.0,0,57,10,1,0.0,1609,0.0,0,CHE,1.0,CRY,H,0.0,0.0,3.0,4.0,2025-08-17 13:00:00+00:00,
251,11,2,MN,Prem,1,251,0,0,0,N.Jackson,FWD,7,CHE,MN,57.0,0,57,10,1,0.0,1609,0.0,0,CHE,1.0,WHU,A,5.0,1.0,3.0,3.0,2025-08-22 19:00:00+00:00,
251,15,3,MN,Prem,0,251,0,0,0,N.Jackson,FWD,7,CHE,MN,57.0,0,57,10,1,0.0,1609,0.0,0,CHE,1.0,FUL,H,2.0,0.0,2.0,4.0,2025-08-30 11:30:00+00:00,
258,5,10,MN,Prem,1,258,6,6,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,6,0,0,0,6.0,1609,0.0037290242386575512,6,CRY,1.0,BRE,H,2.0,0.0,3.0,3.0,2025-11-01 15:00:00+00:00,1.0
258,4,11,MN,Prem,1,258,11,11,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,11,0,0,0,11.0,1609,0.006836544437538844,17,CRY,1.0,BHA,H,0.0,0.0,3.0,3.0,2025-11-09 14:00:00+00:00,1.0
258,6,12,MN,Prem,1,258,6,6,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,6,0,0,0,6.0,1609,0.0037290242386575512,23,CRY,1.0,WOL,A,2.0,0.0,2.0,3.0,2025-11-22 15:00:00+00:00,1.0
258,4,13,MN,Prem,1,258,1,1,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,1,0,0,0,1.0,1609,0.0006215040397762585,24,CRY,1.0,MUN,H,1.0,2.0,4.0,3.0,2025-11-30 12:00:00+00:00,1.0
258,2,14,MN,Prem,1,258,6,6,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,6,0,0,0,6.0,1609,0.0037290242386575512,30,CRY,1.0,BUR,A,1.0,0.0,2.0,3.0,2025-12-03 19:30:00+00:00,1.0
258,2,15,MN,Prem,1,258,2,2,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,2,0,0,0,2.0,1609,0.001243008079552517,32,CRY,1.0,FUL,A,2.0,1.0,3.0,3.0,2025-12-07 16:30:00+00:00,1.0
258,13,16,MN,Prem,0,258,1,0,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,0,0,0,0,0.4000000000000001,1609,0.0,32,CRY,1.0,MCI,H,0.0,3.0,4.0,3.0,2025-12-14 14:00:00+00:00,0.4000000000000001
258,3,24,MN,Prem,1,258,2,2,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,2,0,0,0,1.8333333333333335,1609,0.001243008079552517,34,CRY,1.0,NFO,A,1.0,1.0,3.0,3.0,2026-02-01 14:00:00+00:00,0.9166666666666667
258,4,25,MN,Prem,1,258,6,6,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,6,0,0,0,6.0,1609,0.0037290242386575512,40,CRY,1.0,BHA,A,1.0,0.0,4.0,3.0,2026-02-08 14:00:00+00:00,1.0
258,4,26,MN,Prem,1,258,1,1,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,1,0,0,0,0.6666666666666666,1609,0.0006215040397762585,41,CRY,1.0,BUR,H,2.0,3.0,1.0,3.0,2026-02-11 19:40:00+00:00,0.6666666666666666
258,4,27,MN,Prem,1,258,11,11,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,11,0,0,0,11.0,1609,0.006836544437538844,52,CRY,1.0,WOL,H,1.0,0.0,1.0,3.0,2026-02-22 14:00:00+00:00,1.0
258,15,28,MN,Prem,0,258,1,0,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,0,0,0,0,0.5,1609,0.0,52,CRY,1.0,MUN,A,1.0,2.0,4.0,3.0,2026-03-01 14:00:00+00:00,0.5
258,13,29,MN,Prem,0,258,2,0,135,Mitchell,DEF,8,CRY,Not Originally Drafted,,0,0,0,0,2.0,1609,0.0,52,CRY,1.0,TOT,A,3.0,1.0,3.0,3.0,2026-03-05 20:00:00+00:00,1.0
