,added,event,person,kind,result,index,position,player_in,player_out,player_in_points_scored_in_week,player_in_points_scored_after,player_out_points_scored_in_week,player_out_points_scored_after,net_points_of_trade,net_points_of_trade_per_week,net_points_of_trade_in_week,points_actually_scored,points_not_realised,net_points_banked
1208,2024-12-26T08:31:51.982440Z,18,PV,free agent,successful,,DEF,Muñoz,De Ligt,6,91,0,26,65,3.0952380952380953,6,43.0,48.0,17.0
1209,2025-04-10T10:14:05.435499Z,32,MN,waiver,successful,5.0,DEF,Chalobah,Aina,1,15,0,5,10,1.4285714285714286,1,3.0,12.0,-2.0
1210,2025-04-10T10:14:05.435575Z,32,MN,waiver,unsuccessful - player out already gone,16.0,DEF,Tosin,Van Hecke,0,15,0,11,4,0.5714285714285714,0,0.0,15.0,-11.0
1211,2025-04-10T10:14:05.435553Z,32,MN,waiver,successful,12.0,DEF,Dalot,Van Hecke,3,5,0,11,-6,-0.8571428571428571,3,1.0,4.0,-10.0
1212,2025-01-24T10:46:45.836076Z,23,PV,waiver,unsuccessful - player out already gone,14.0,MID,Szoboszlai,Sancho,13,79,2,32,47,2.9375,11,0.0,79.0,-32.0
1213,2025-01-24T10:46:45.836056Z,23,PV,waiver,successful,13.0,MID,Eze,Sancho,2,77,2,32,45,2.8125,0,4.0,73.0,-28.0
1214,2025-04-05T08:03:43.151298Z,31,LB,free agent,successful,,DEF,Spence,Collins,5,8,7,36,-28,-3.5,-2,3.0,5.0,-33.0
1215,2025-04-17T05:25:41.519575Z,33,PV,waiver,successful,3.0,GKP,Henderson,Kelleher,10,22,0,0,22,3.6666666666666665,10,0.0,22.0,0.0
1216,2025-04-18T11:21:56.463789Z,33,IR,waiver,unsuccessful - player in already been picked up,16.0,GKP,Henderson,Sánchez,10,22,2,27,-5,-0.8333333333333334,8,0.0,22.0,-27.0
1217,2025-04-17T21:01:33.434365Z,33,MN,waiver,unsuccessful - player in already been picked up,24.0,GKP,Henderson,Onana,10,22,2,6,16,2.6666666666666665,8,0.0,22.0,-6.0
1218,2025-01-31T08:10:38.252327Z,24,PV,waiver,successful,8.0,GKP,Arrizabalaga,Sánchez,2,44,0,52,-8,-0.5333333333333333,2,3.0,41.0,-49.0
1219,2024-12-20T10:25:46.754536Z,17,PV,waiver,successful,1.0,DEF,Bassey,Pau,6,46,2,27,19,0.8636363636363636,4,2.0,44.0,-25.0
1220,2025-04-17T05:25:41.519628Z,33,PV,waiver,successful,14.0,DEF,Aina,White,0,5,6,19,-14,-2.3333333333333335,-6,3.0,2.0,-16.0
1221,2024-11-27T21:16:24.671318Z,13,PV,waiver,unsuccessful - player in already been picked up,3.0,DEF,Pedro Porro,N.Semedo,2,49,-1,65,-16,-0.6153846153846154,3,0.0,49.0,-65.0
1222,2024-11-24T16:29:20.586528Z,13,MN,waiver,unsuccessful - player in already been picked up,4.0,DEF,Pedro Porro,Kerkez,2,49,7,103,-54,-2.076923076923077,-5,0.0,49.0,-103.0
1223,2024-11-23T17:01:49.740050Z,13,AC,waiver,successful,2.0,DEF,Pedro Porro,Mitchell,2,49,1,97,-48,-1.8461538461538463,1,32.0,17.0,-65.0
1224,2024-12-02T20:43:40.601619Z,14,PV,free agent,successful,,DEF,Pau,N.Semedo,0,34,0,66,-32,-1.28,0,7.0,27.0,-59.0
1225,2025-03-31T14:45:29.268146Z,30,LB,waiver,successful,6.0,DEF,James,White,1,30,0,21,9,1.0,1,11.0,19.0,-10.0
1226,2025-05-02T07:29:35.171127Z,35,PV,free agent,successful,,DEF,Aina,Tete,1,4,1,3,1,0.25,0,3.0,1.0,0.0
1227,2024-12-02T20:43:40.610058Z,14,PV,free agent,successful,,DEF,Van Hecke,Hall,1,61,1,67,-6,-0.24,0,1.0,60.0,-66.0
1228,2025-05-09T12:14:36.981092Z,36,PV,waiver,successful,13.0,GKP,Palmer,Ortega Moreno,3,4,0,0,4,1.3333333333333333,3,1.0,3.0,1.0
1229,2025-04-25T21:26:52.845563Z,34,PV,free agent,successful,,MID,Szoboszlai,Foden,9,24,0,5,19,3.8,9,9.0,15.0,4.0
1230,2025-05-02T08:50:56.428491Z,35,PV,free agent,successful,,MID,Ramsey,Diogo J.,1,2,1,3,-1,-0.25,0,1.0,1.0,-2.0
1231,2025-05-02T08:54:18.020473Z,35,PV,free agent,successful,,GKP,Ortega Moreno,Henderson,0,0,3,12,-12,-3.0,-3,0.0,0.0,-12.0
1232,2025-04-03T08:54:53.612664Z,31,IR,waiver,successful,18.0,FWD,Darwin,Nketiah,1,6,-2,17,-11,-1.375,3,1.0,5.0,-16.0
1233,2024-12-19T19:17:44.967486Z,17,IR,waiver,successful,15.0,MID,Tonali,Barnes,3,84,1,69,15,0.6818181818181818,2,3.0,81.0,-66.0
1234,2024-12-19T19:17:44.967503Z,17,IR,waiver,unsuccessful - player out already gone,16.0,MID,Bruno G.,Barnes,7,86,1,69,17,0.7727272727272727,6,0.0,86.0,-69.0
1235,2024-12-23T17:42:42.050099Z,18,AC,waiver,successful,1.0,MID,Semenyo,Georginio,3,102,1,41,61,2.9047619047619047,2,50.0,52.0,9.0
1236,2024-12-13T13:53:45.073638Z,16,IR,free agent,successful,,MID,Barnes,Eze,1,70,1,107,-37,-1.608695652173913,0,1.0,69.0,-106.0
1237,2025-05-09T12:04:07.193245Z,36,IR,waiver,successful,8.0,DEF,Mazraoui,O'Brien,1,3,0,13,-10,-3.3333333333333335,1,1.0,2.0,-12.0
1238,2025-05-09T12:04:07.193260Z,36,IR,waiver,unsuccessful - player out already gone,23.0,DEF,Van Hecke,O'Brien,7,10,0,13,-3,-1.0,7,0.0,10.0,-13.0
1239,2025-04-28T09:55:12.587512Z,35,IR,waiver,successful,30.0,DEF,Akanji,Livramento,1,15,2,13,2,0.5,-1,15.0,0.0,2.0
1240,2025-04-28T09:55:12.587357Z,35,IR,waiver,unsuccessful - player in already been picked up,21.0,DEF,Toffolo,Livramento,0,0,2,13,-13,-3.25,-2,0.0,0.0,-13.0
1241,2024-11-01T12:50:29.645702Z,10,IR,free agent,successful,,DEF,Mazraoui,Konsa,2,59,0,84,-25,-0.8620689655172413,2,23.0,36.0,-61.0
1242,2024-12-19T19:17:44.967340Z,17,IR,waiver,successful,7.0,DEF,Mazraoui,Aït-Nouri,1,42,0,85,-43,-1.9545454545454546,1,10.0,32.0,-75.0
1243,2024-12-19T19:17:44.967417Z,17,IR,waiver,unsuccessful - player out already gone,11.0,DEF,Martinez,Aït-Nouri,1,27,0,85,-58,-2.6363636363636362,1,0.0,27.0,-85.0
1244,2024-12-19T19:17:44.967399Z,17,IR,waiver,unsuccessful - player out already gone,10.0,DEF,Walker,Aït-Nouri,1,2,0,85,-83,-3.772727272727273,1,0.0,2.0,-85.0
1245,2024-12-19T19:17:44.967380Z,17,IR,waiver,unsuccessful - player out already gone,9.0,DEF,Stones,Aït-Nouri,1,9,0,85,-76,-3.4545454545454546,1,0.0,9.0,-85.0
1246,2024-12-19T19:17:44.967434Z,17,IR,waiver,unsuccessful - player out already gone,12.0,DEF,Tete,Aït-Nouri,0,12,0,85,-73,-3.3181818181818183,0,0.0,12.0,-85.0
1247,2024-12-19T19:17:44.967469Z,17,IR,waiver,unsuccessful - player out already gone,14.0,DEF,Walker,Akanji,1,2,1,38,-36,-1.6363636363636365,0,0.0,2.0,-38.0
1248,2024-12-19T19:17:44.967452Z,17,IR,waiver,successful,13.0,DEF,Stones,Akanji,1,9,1,38,-29,-1.3181818181818181,0,0.0,9.0,-38.0
1249,2025-03-06T10:38:57.952949Z,28,IR,waiver,unsuccessful - player in already been picked up,13.0,DEF,C.Richards,Digne,6,21,6,20,1,0.09090909090909091,0,6.0,15.0,-14.0
1250,2025-03-06T10:38:57.952930Z,28,IR,waiver,successful,11.0,DEF,C.Richards,Dalot,6,21,2,25,-4,-0.36363636363636365,4,6.0,15.0,-19.0
1251,2025-03-06T10:38:57.952910Z,28,IR,waiver,unsuccessful - player in already been picked up,10.0,DEF,White,Dalot,0,21,2,25,-4,-0.36363636363636365,-2,0.0,21.0,-25.0
1252,2024-12-10T07:26:37.977035Z,16,LB,waiver,unsuccessful - player out already gone,14.0,DEF,Livramento,White,6,74,0,23,51,2.217391304347826,6,0.0,74.0,-23.0
1253,2024-12-10T07:26:37.976989Z,16,LB,waiver,successful,8.0,DEF,Schär,White,6,86,0,23,63,2.739130434782609,6,23.0,63.0,0.0
1254,2025-01-16T12:49:28.367301Z,22,AC,waiver,successful,1.0,DEF,James,Davis,6,42,-1,4,38,2.235294117647059,7,9.0,33.0,5.0
1255,2024-12-10T10:28:52.221874Z,16,IR,waiver,unsuccessful - player in already been picked up,10.0,DEF,Schär,Veltman,6,86,0,25,61,2.652173913043478,6,0.0,86.0,-25.0
1256,2024-12-10T10:28:52.221895Z,16,IR,waiver,successful,11.0,DEF,Trippier,Veltman,1,57,0,25,32,1.391304347826087,1,0.0,57.0,-25.0
1257,2024-09-17T08:28:29.546393Z,5,IR,waiver,successful,3.0,DEF,W.Fofana,Robinson,0,16,2,91,-75,-2.2058823529411766,-2,0.0,16.0,-91.0
1258,2024-09-17T08:28:29.546454Z,5,IR,waiver,unsuccessful - player out already gone,5.0,DEF,Colwill,Robinson,7,100,2,91,9,0.2647058823529412,5,0.0,100.0,-91.0
1259,2025-01-03T10:38:22.079150Z,20,IR,waiver,successful,20.0,DEF,Diop,Gomez,1,8,0,0,8,0.42105263157894735,1,1.0,7.0,1.0
1260,2024-12-28T09:31:21.387974Z,19,IR,waiver,successful,5.0,DEF,Digne,Konaté,1,42,0,60,-18,-0.9,1,22.0,20.0,-38.0
1261,2024-12-28T09:31:21.387995Z,19,IR,waiver,unsuccessful - player out already gone,8.0,DEF,Castagne,Konaté,1,29,0,60,-31,-1.55,1,0.0,29.0,-60.0
1262,2025-02-25T16:45:30.062729Z,27,IR,free agent,successful,,DEF,Tosin,Van Hecke,9,38,1,21,17,1.4166666666666667,8,16.0,22.0,-5.0
1263,2025-05-02T09:01:14.321425Z,35,IR,free agent,successful,,DEF,J.Timber,Justin,0,0,7,20,-20,-5.0,-7,0.0,0.0,-20.0
1264,2024-12-20T11:35:43.624550Z,17,IR,free agent,successful,,GKP,Dúbravka,Pope,6,38,0,54,-16,-0.7272727272727273,6,24.0,14.0,-30.0
1265,2025-01-17T09:57:58.977656Z,22,IR,waiver,successful,11.0,GKP,Dúbravka,Pope,2,7,0,54,-47,-2.764705882352941,2,6.0,1.0,-48.0
1266,2025-05-13T10:05:25.773762Z,37,IR,waiver,successful,3.0,GKP,Henderson,Vicario,1,3,0,1,2,1.0,1,1.0,2.0,0.0
1267,2024-12-02T10:04:51.009443Z,14,IR,waiver,successful,2.0,GKP,Kelleher,Vicario,2,10,0,29,-19,-0.76,2,2.0,8.0,-27.0
1268,2024-10-21T09:27:43.445619Z,9,IR,waiver,successful,5.0,DEF,Udogie,J.Timber,2,25,2,95,-70,-2.3333333333333335,0,5.0,20.0,-90.0
1269,2024-10-21T09:27:43.445640Z,9,IR,waiver,unsuccessful - player out already gone,7.0,DEF,Aït-Nouri,J.Timber,6,102,2,95,7,0.23333333333333334,4,17.0,85.0,-78.0
1270,2024-10-21T09:27:43.445659Z,9,IR,waiver,successful,8.0,DEF,Aït-Nouri,Schär,6,102,0,103,-1,-0.03333333333333333,6,17.0,85.0,-86.0
1271,2025-01-17T09:57:58.977620Z,22,IR,waiver,unsuccessful - player out already gone,8.0,MID,Joelinton,Smith Rowe,1,27,11,49,-22,-1.2941176470588236,-10,3.0,24.0,-46.0
1272,2025-01-17T09:57:58.977598Z,22,IR,waiver,successful,4.0,MID,Jones,Smith Rowe,1,30,11,49,-19,-1.1176470588235294,-10,0.0,30.0,-49.0
1273,2025-01-17T11:52:13.695185Z,22,IR,free agent,successful,,MID,Joelinton,Jones,1,27,1,30,-3,-0.17647058823529413,0,3.0,24.0,-27.0
1274,2025-04-03T08:54:53.612602Z,31,IR,waiver,successful,8.0,MID,Joelinton,O.Dango,6,18,2,10,8,1.0,4,0.0,18.0,-10.0
1275,2025-04-03T08:54:53.612641Z,31,IR,waiver,unsuccessful - player in already been picked up,17.0,MID,Madueke,O.Dango,1,19,2,10,9,1.125,-1,0.0,19.0,-10.0
1276,2025-04-03T08:54:53.612622Z,31,IR,waiver,unsuccessful - player out already gone,16.0,MID,M.Asensio,O.Dango,1,13,2,10,3,0.375,-1,0.0,13.0,-10.0
1277,2025-04-04T01:04:08.450457Z,31,AC,waiver,successful,1.0,MID,Madueke,Semenyo,1,19,6,52,-33,-4.125,-5,10.0,9.0,-42.0
1278,2025-04-04T12:56:26.082478Z,31,BP,free agent,successful,,MID,M.Asensio,Trossard,1,13,9,51,-38,-4.75,-8,13.0,0.0,-38.0
1279,2025-02-11T08:06:40.764262Z,25,IR,waiver,successful,2.0,MID,Tel,Szoboszlai,3,42,4,61,-19,-1.3571428571428572,-1,0.0,42.0,-61.0
1280,2025-04-04T12:12:47.495475Z,31,IR,free agent,successful,,MID,Grealish,Joelinton,1,3,6,18,-15,-1.875,-5,1.0,2.0,-17.0
1281,2025-05-02T08:51:21.588237Z,35,IR,free agent,successful,,MID,Doku,Grealish,6,11,0,1,10,2.5,6,7.0,4.0,6.0
1282,2024-08-23T14:56:02.766257Z,2,IR,free agent,successful,,DEF,Robinson,Quansah,7,104,0,8,96,2.5945945945945947,7,13.0,91.0,5.0
1283,2024-10-16T15:42:04.858165Z,8,IR,waiver,unsuccessful - player out already gone,12.0,DEF,Robinson,Colwill,1,81,1,91,-10,-0.3225806451612903,0,0.0,81.0,-91.0
1284,2024-10-16T15:42:04.858104Z,8,IR,waiver,successful,5.0,DEF,Schär,Colwill,2,105,1,91,14,0.45161290322580644,1,2.0,103.0,-89.0
1285,2024-10-11T06:26:17.382007Z,8,BP,waiver,successful,15.0,DEF,Robinson,Zabarnyi,1,81,6,82,-1,-0.03225806451612903,-5,20.0,61.0,-62.0
1286,2025-02-24T13:12:54.709268Z,27,IR,waiver,successful,3.0,GKP,Sánchez,Dúbravka,0,52,0,0,52,4.333333333333333,0,2.0,50.0,2.0
1287,2025-04-04T12:11:35.951480Z,31,IR,free agent,successful,,GKP,Sánchez,Arrizabalaga,6,34,1,33,1,0.125,5,2.0,32.0,-31.0
1288,2025-02-14T08:53:01.083073Z,25,IR,free agent,successful,,FWD,Muniz,Calvert-Lewin,1,32,0,4,28,2.0,1,2.0,30.0,-2.0
1289,2025-04-28T09:55:12.587460Z,35,IR,waiver,unsuccessful - player out already gone,27.0,FWD,Calvert-Lewin,Højlund,1,4,0,6,-2,-0.5,1,0.0,4.0,-6.0
1290,2025-04-28T09:55:12.587199Z,35,IR,waiver,successful,3.0,FWD,Beto,Højlund,6,18,0,6,12,3.0,6,8.0,10.0,2.0
1291,2025-04-28T20:21:57.583794Z,35,MN,waiver,unsuccessful - player in already been picked up,24.0,FWD,Beto,Welbeck,6,18,1,15,3,0.75,5,0.0,18.0,-15.0
1292,2025-03-07T12:41:59.102798Z,28,IR,free agent,successful,,FWD,Darwin,Muniz,10,16,1,21,-5,-0.45454545454545453,9,11.0,5.0,-10.0
1293,2024-11-14T15:07:41.220339Z,12,IR,waiver,unsuccessful - player in already been picked up,7.0,DEF,Digne,Udogie,1,52,6,20,32,1.1851851851851851,-5,0.0,52.0,-20.0
1294,2024-11-14T15:07:41.220285Z,12,IR,waiver,successful,2.0,DEF,Veltman,Udogie,2,27,6,20,7,0.25925925925925924,-4,2.0,25.0,-18.0
1295,2024-11-14T15:07:41.220363Z,12,IR,waiver,unsuccessful - player out already gone,8.0,DEF,Schär,Udogie,1,96,6,20,76,2.814814814814815,-5,0.0,96.0,-20.0
1296,2024-11-22T10:03:29.251060Z,12,MN,waiver,successful,4.0,DEF,Digne,Collins,1,52,6,98,-46,-1.7037037037037037,-5,2.0,50.0,-96.0
1297,2024-11-22T10:03:29.251123Z,12,MN,waiver,unsuccessful - player out already gone,10.0,DEF,Kerkez,Collins,1,104,6,98,6,0.2222222222222222,-5,91.0,13.0,-7.0
1298,2024-11-19T22:42:39.379090Z,12,AC,waiver,unsuccessful - player in already been picked up,6.0,DEF,Digne,Mitchell,1,52,0,97,-45,-1.6666666666666667,1,0.0,52.0,-97.0
1299,2024-11-22T10:03:29.251103Z,12,MN,waiver,unsuccessful - player in already been picked up,9.0,DEF,Veltman,Romero,2,27,0,15,12,0.4444444444444444,2,0.0,27.0,-15.0
1300,2024-11-22T22:15:33.326623Z,12,MN,free agent,successful,,DEF,Kerkez,Romero,1,104,0,15,89,3.2962962962962963,1,91.0,13.0,76.0
1301,2024-12-10T10:28:52.221826Z,16,IR,waiver,successful,3.0,MID,Enzo,Nkunku,5,81,1,29,52,2.260869565217391,4,11.0,70.0,-18.0
1302,2024-12-13T11:53:02.521074Z,16,MN,waiver,unsuccessful - player in already been picked up,6.0,MID,Enzo,Kluivert,5,81,3,96,-15,-0.6521739130434783,2,0.0,81.0,-96.0
1303,2024-12-13T11:53:02.521052Z,16,MN,waiver,unsuccessful - player in already been picked up,5.0,MID,Enzo,Smith Rowe,5,81,1,54,27,1.173913043478261,4,0.0,81.0,-54.0
1304,2024-12-13T11:53:02.520997Z,16,MN,waiver,unsuccessful - player in already been picked up,4.0,MID,Iwobi,Smith Rowe,2,80,1,54,26,1.1304347826086956,1,0.0,80.0,-54.0
1305,2024-09-13T13:01:11.925370Z,4,IR,free agent,successful,,DEF,Veltman,Schär,7,47,8,120,-73,-2.085714285714286,-1,10.0,37.0,-110.0
1306,2025-02-17T08:26:04.799507Z,26,IR,waiver,successful,19.0,DEF,Veltman,Botman,0,1,0,11,-10,-0.7692307692307693,0,0.0,1.0,-11.0
1307,2025-01-21T19:59:14.029281Z,23,BP,waiver,successful,1.0,FWD,Darwin,Evanilson,1,22,0,50,-28,-1.75,1,3.0,19.0,-47.0
1308,2024-09-17T08:28:29.546476Z,5,IR,waiver,unsuccessful - player in already been picked up,6.0,FWD,Duran,Darwin,5,33,6,63,-30,-0.8823529411764706,-1,0.0,33.0,-63.0
1309,2024-09-15T12:42:55.463738Z,5,BP,waiver,successful,1.0,FWD,Duran,Füllkrug,5,33,0,39,-6,-0.17647058823529413,5,8.0,25.0,-31.0
1310,2025-03-12T10:42:16.808974Z,29,IR,waiver,successful,20.0,FWD,Zirkzee,Darwin,1,5,0,6,-1,-0.1,1,1.0,4.0,-5.0
1311,2025-01-03T10:38:22.079027Z,20,IR,waiver,successful,3.0,FWD,Mateta,Darwin,8,91,0,33,58,3.0526315789473686,8,83.0,8.0,50.0
1312,2025-01-02T09:41:49.718716Z,20,MN,waiver,unsuccessful - player in already been picked up,6.0,FWD,Mateta,Welbeck,8,91,0,56,35,1.8421052631578947,8,0.0,91.0,-56.0
1313,2025-03-06T10:38:57.952823Z,28,IR,waiver,successful,1.0,GKP,Jørgensen,Sánchez,0,0,9,52,-52,-4.7272727272727275,-9,0.0,0.0,-52.0
1314,2025-03-14T13:57:44.189066Z,29,IR,free agent,successful,,DEF,Zabarnyi,Tosin,1,30,1,22,8,0.8,0,2.0,28.0,-20.0
1315,2025-02-17T08:26:04.799489Z,26,IR,waiver,successful,11.0,DEF,Cucurella,Bradley,1,73,0,25,48,3.6923076923076925,1,0.0,73.0,-25.0
1316,2024-10-28T11:16:50.556584Z,10,IR,waiver,successful,3.0,MID,Iwobi,Rogers,2,116,9,126,-10,-0.3448275862068966,-7,34.0,82.0,-92.0
1317,2025-05-02T08:54:20.970391Z,35,IR,free agent,successful,,DEF,Justin,Toffolo,7,20,0,0,20,5.0,7,0.0,20.0,0.0
1318,2025-04-28T09:55:12.587442Z,35,IR,waiver,successful,26.0,MID,Grealish,Andreas,0,1,0,4,-3,-0.75,0,0.0,1.0,-4.0
1319,2025-02-21T06:29:23.697028Z,26,IR,free agent,successful,,DEF,Van Hecke,Cucurella,7,28,1,73,-45,-3.4615384615384617,6,7.0,21.0,-66.0
1320,2025-02-14T10:27:48.643323Z,25,IR,free agent,successful,,DEF,Bradley,Mykolenko,2,27,2,49,-22,-1.5714285714285714,0,2.0,25.0,-47.0
1321,2024-12-28T09:31:21.388014Z,19,IR,waiver,successful,9.0,DEF,Aké,Stones,6,14,0,8,6,0.3,6,13.0,1.0,5.0
1322,2024-12-06T21:32:36.032888Z,15,MN,free agent,successful,,MID,Kluivert,Barnes,2,98,7,77,21,0.875,-5,85.0,13.0,8.0
1323,2025-01-17T02:40:37.362697Z,22,MN,waiver,successful,7.0,MID,Mitoma,Madueke,12,65,7,39,26,1.5294117647058822,5,32.0,33.0,-7.0
1324,2024-12-13T15:17:32.555592Z,16,MN,free agent,successful,,DEF,Robinson,Guéhi,6,57,-1,68,-11,-0.4782608695652174,7,36.0,21.0,-32.0
1325,2024-11-08T13:49:30.604027Z,11,MN,free agent,successful,,DEF,Murillo,Veltman,7,93,2,29,64,2.2857142857142856,5,28.0,65.0,-1.0
1326,2024-08-20T19:07:53.414698Z,2,MN,waiver,successful,9.0,FWD,Antonio,Richarlison,2,40,1,34,6,0.16216216216216217,1,0.0,40.0,-34.0
1327,2024-12-11T11:06:05.671207Z,16,AC,waiver,successful,1.0,MID,Iwobi,Trossard,2,80,1,104,-24,-1.0434782608695652,1,29.0,51.0,-75.0
1328,2024-10-10T19:56:50.137069Z,8,MN,waiver,successful,4.0,MID,Kovačić,B.Fernandes,2,73,5,158,-85,-2.7419354838709675,-3,4.0,69.0,-154.0
1329,2024-12-23T15:04:24.558204Z,18,MN,waiver,successful,17.0,DEF,Murillo,Guéhi,8,70,7,70,0,0.0,1,19.0,51.0,-51.0
1330,2025-05-15T09:31:31.681023Z,37,MN,waiver,successful,34.0,FWD,Ndiaye,Højlund,13,15,2,4,11,5.5,11,13.0,2.0,9.0
1331,2025-03-14T12:04:19.069686Z,29,MN,waiver,unsuccessful - player in already been picked up,31.0,MID,Trossard,Schade,3,55,2,47,8,0.8,1,0.0,55.0,-47.0
1332,2025-03-14T12:04:19.069668Z,29,MN,waiver,successful,24.0,MID,Bruno G.,Schade,0,32,2,47,-15,-1.5,-2,0.0,32.0,-47.0
1333,2025-05-09T05:58:32.055483Z,36,MN,waiver,successful,5.0,DEF,Kilman,Burn,6,8,11,14,-6,-2.0,-5,7.0,1.0,-7.0
1334,2025-05-09T05:58:32.055567Z,36,MN,waiver,unsuccessful - player out already gone,21.0,DEF,Pau,Burn,1,8,11,14,-6,-2.0,-10,0.0,8.0,-14.0
1335,2025-05-09T05:58:32.055544Z,36,MN,waiver,unsuccessful - player out already gone,20.0,DEF,Emerson,Burn,1,1,11,14,-13,-4.333333333333333,-10,0.0,1.0,-14.0
1336,2024-10-17T19:23:49.965872Z,8,LB,waiver,successful,6.0,DEF,Justin,Livramento,1,41,2,90,-49,-1.5806451612903225,-1,3.0,38.0,-87.0
1337,2025-04-25T18:39:38.246334Z,34,MN,free agent,successful,,DEF,Estupiñan,Chalobah,1,11,9,12,-1,-0.2,-8,1.0,10.0,-11.0
1338,2025-04-25T18:33:33.269913Z,34,MN,free agent,successful,,MID,Matheus N.,Maddison,0,14,4,4,10,2.0,-4,3.0,11.0,-1.0
1339,2024-11-01T09:38:16.047829Z,10,MN,waiver,unsuccessful - player out already gone,11.0,DEF,Veltman,Kilman,1,30,1,62,-32,-1.103448275862069,0,0.0,30.0,-62.0
1340,2024-11-01T09:38:16.047812Z,10,MN,waiver,successful,10.0,DEF,Aina,Kilman,15,96,1,62,34,1.1724137931034482,14,91.0,5.0,29.0
1341,2024-11-01T13:12:18.782602Z,10,MN,free agent,successful,,DEF,Veltman,Murillo,1,30,6,99,-69,-2.3793103448275863,-5,0.0,30.0,-99.0
1342,2024-12-19T09:53:06.709204Z,17,LB,waiver,unsuccessful - player in already been picked up,4.0,DEF,Milenković,Dunk,6,86,5,20,66,3.0,1,0.0,86.0,-20.0
1343,2024-12-19T09:53:06.709250Z,17,LB,waiver,successful,5.0,DEF,Udogie,Dunk,0,9,5,20,-11,-0.5,-5,0.0,9.0,-20.0
1344,2025-01-02T09:41:49.718770Z,20,MN,waiver,unsuccessful - player in already been picked up,7.0,DEF,Mitchell,Murillo,2,66,9,62,4,0.21052631578947367,-7,0.0,66.0,-62.0
1345,2025-01-02T08:27:34.625917Z,20,BP,waiver,successful,2.0,DEF,Mitchell,Dalot,2,66,0,41,25,1.3157894736842106,2,50.0,16.0,9.0
1346,2025-01-02T08:27:34.625969Z,20,BP,waiver,unsuccessful - player in already been picked up,9.0,DEF,Chalobah,Dalot,0,39,0,41,-2,-0.10526315789473684,0,0.0,39.0,-41.0
1347,2025-02-27T18:03:40.670588Z,28,MN,waiver,successful,4.0,DEF,Mykolenko,Murillo,2,40,8,37,3,0.2727272727272727,-6,2.0,38.0,-35.0
1348,2024-12-13T11:53:02.521129Z,16,MN,waiver,successful,13.0,GKP,Sels,Martinez,2,88,2,68,20,0.8695652173913043,0,48.0,40.0,-20.0
1349,2024-11-01T09:38:16.047845Z,10,MN,waiver,successful,12.0,GKP,Henderson,Flekken,2,103,4,114,-11,-0.3793103448275862,-2,49.0,54.0,-65.0
1350,2024-11-01T09:38:16.047796Z,10,MN,waiver,successful,9.0,DEF,Murillo,Martinez,6,99,1,46,53,1.8275862068965518,5,0.0,99.0,-46.0
1351,2025-03-31T19:49:54.115609Z,30,MN,free agent,successful,,DEF,Van Hecke,Mykolenko,1,10,2,36,-26,-2.888888888888889,-1,1.0,9.0,-35.0
1352,2025-04-10T10:14:05.435649Z,32,MN,waiver,successful,20.0,GKP,Onana,Henderson,0,6,2,24,-18,-2.5714285714285716,-2,0.0,6.0,-24.0
1353,2025-01-25T16:22:56.421930Z,24,BP,waiver,successful,6.0,MID,O.Dango,Johnson,2,27,0,48,-21,-1.4,2,12.0,15.0,-36.0
1354,2025-04-21T06:22:14.230728Z,34,BP,waiver,successful,12.0,DEF,Branthwaite,J.Timber,2,11,0,0,11,2.2,2,11.0,0.0,11.0
1355,2024-10-11T06:26:17.381989Z,8,BP,waiver,successful,8.0,FWD,Strand Larsen,João Pedro,9,120,0,107,13,0.41935483870967744,9,35.0,85.0,-72.0
1356,2024-10-11T06:26:17.381940Z,8,BP,waiver,successful,1.0,FWD,Antonio,G.Jesus,2,12,1,39,-27,-0.8709677419354839,1,5.0,7.0,-34.0
1357,2025-01-15T20:00:07.973718Z,22,BP,waiver,successful,2.0,FWD,Ndiaye,G.Jesus,7,57,0,0,57,3.3529411764705883,7,24.0,33.0,24.0
1358,2025-03-14T14:58:23.370782Z,29,BP,free agent,successful,,MID,Garnacho,O.Dango,8,36,1,13,23,2.3,7,8.0,28.0,-5.0
1359,2024-08-23T07:53:19.685104Z,2,BP,waiver,successful,1.0,MID,Savinho,Garnacho,9,105,1,102,3,0.08108108108108109,8,19.0,86.0,-83.0
1360,2025-04-21T06:22:14.230763Z,34,BP,waiver,successful,25.0,GKP,Flekken,Areola,13,28,3,15,13,2.6,10,28.0,0.0,13.0
1361,2024-09-01T14:40:47.063476Z,4,BP,waiver,successful,8.0,GKP,Verbruggen,Steele,5,99,0,0,99,2.8285714285714287,5,55.0,44.0,55.0
1362,2024-12-13T17:28:35.010176Z,16,BP,free agent,successful,,FWD,Armstrong,Wilson,2,15,0,16,-1,-0.043478260869565216,2,2.0,13.0,-14.0
1363,2024-10-28T06:49:01.515043Z,10,BP,waiver,successful,1.0,FWD,Wilson,Duran,0,19,1,24,-5,-0.1724137931034483,-1,0.0,19.0,-24.0
1364,2025-03-14T10:29:53.910473Z,29,BP,waiver,successful,14.0,FWD,Wilson,Ndiaye,0,11,0,33,-22,-2.2,0,0.0,11.0,-33.0
1365,2024-09-26T21:30:36.771608Z,6,BP,waiver,successful,1.0,DEF,Zabarnyi,Dunk,2,86,-1,28,58,1.7575757575757576,3,4.0,82.0,-24.0
