league_code,date_added,gameweek,short_name,kind,result,index,priority,position,element_in,player_in,element_out,player_out,player_in_points_scored_in_week,player_out_points_scored_in_week,net_points_of_transfer_in_week,abs_net_trade,transfer_category
Conf,2026-04-28 01:45:43.725859+00:00,35,AC,waiver,successful,4.0,1.0,MID,698,Okafor (10),615,Summerville (1),10,1,9,9,waiver - successful
Conf,2026-04-30 17:11:53.263542+00:00,35,PV,waiver,unsuccessful - player in already been picked up,2.0,1.0,MID,16,Saka (11),390,Gravenberch (2),11,2,9,9,waiver - unsuccessful - player in already been picked up
Conf,2025-09-05 12:49:49.339565+00:00,4,IR,waiver,unsuccessful - player in already been picked up,12.0,3.0,DEF,260,Guéhi (6),575,Van de Ven (14),6,14,-8,8,waiver - unsuccessful - player in already been picked up
Conf,2025-09-18 16:21:03.069414+00:00,5,AC,waiver,successful,3.0,1.0,FWD,560,Isidor (9),500,Osula (1),9,1,8,8,waiver - successful
Conf,2025-10-02 10:57:08.406931+00:00,7,IR,waiver,successful,2.0,1.0,DEF,683,Thiaw (8),477,Livramento (0),8,0,8,8,waiver - successful
Conf,2025-10-02 19:48:19.094501+00:00,7,IR,free agent,successful,,,DEF,473,Hall (0),683,Thiaw (8),0,8,-8,8,free agent - successful
Conf,2025-12-25 18:23:55.368665+00:00,18,CR,waiver,unsuccessful - player in already been picked up,4.0,1.0,FWD,337,Raúl (9),654,Strand Larsen (1),9,1,8,8,waiver - unsuccessful - player in already been picked up
Conf,2025-12-29 18:37:50.793037+00:00,19,CR,free agent,successful,,,MID,427,Reijnders (1),237,Enzo (9),1,9,-8,8,free agent - successful
Conf,2026-01-14 09:36:38.823290+00:00,22,IR,waiver,successful,14.0,4.0,DEF,569,Romero (8),403,Gvardiol (0),8,0,8,8,waiver - successful
Conf,2026-01-23 19:37:29.352578+00:00,23,AC,free agent,successful,,,FWD,31,G.Jesus (1),526,Igor Jesus (9),1,9,-8,8,free agent - successful
Conf,2026-01-29 20:44:52.917714+00:00,24,BP,waiver,successful,5.0,2.0,MID,515,Gibbs-White (8),418,Doku (0),8,0,8,8,waiver - successful
Conf,2026-02-04 16:21:10.756740+00:00,25,HC,waiver,successful,12.0,4.0,MID,708,M.Fernandes (8),238,Estêvão (0),8,0,8,8,waiver - successful
Conf,2026-02-24 12:46:11.544323+00:00,28,IR,waiver,successful,2.0,1.0,FWD,178,Welbeck (9),250,Delap (1),9,1,8,8,waiver - successful
Conf,2026-03-10 23:56:44.658208+00:00,30,AC,waiver,successful,4.0,1.0,MID,386,Mac Allister (8),488,Bruno G. (0),8,0,8,8,waiver - successful
Conf,2026-04-09 17:29:36.170760+00:00,32,PV,waiver,unsuccessful - player out already gone,5.0,2.0,MID,242,Dewsbury-Hall (9),390,Gravenberch (1),9,1,8,8,waiver - unsuccessful - player out already gone
Conf,2026-04-14 06:27:15.339256+00:00,33,BP,waiver,successful,1.0,1.0,GKP,139,Verbruggen (8),366,A.Becker (0),8,0,8,8,waiver - successful
Conf,2026-04-22 21:23:24.782857+00:00,34,AC,waiver,successful,3.0,1.0,MID,242,Dewsbury-Hall (8),237,Enzo (0),8,0,8,8,waiver - successful
Conf,2026-04-23 21:53:48.526800+00:00,34,AC,free agent,successful,,,DEF,257,Lacroix (3),317,Andersen (11),3,11,-8,8,free agent - successful
Conf,2026-04-24 17:12:55.315497+00:00,34,CR,free agent,successful,,,DEF,568,Pedro Porro (8),72,Senesi (0),8,0,8,8,free agent - successful
Conf,2026-04-30 17:11:53.263646+00:00,35,PV,waiver,unsuccessful - player in already been picked up,7.0,3.0,MID,698,Okafor (10),390,Gravenberch (2),10,2,8,8,waiver - unsuccessful - player in already been picked up
Conf,2026-05-22 08:35:06.296222+00:00,38,PV,waiver,successful,3.0,1.0,FWD,215,Flemming (9),337,Raúl (1),9,1,8,8,waiver - successful
Conf,2026-05-23 07:11:34.191611+00:00,38,BP,waiver,successful,10.0,3.0,DEF,570,Danso (8),11,White (0),8,0,8,8,waiver - successful
Conf,2025-08-20 07:43:09.246625+00:00,2,IR,waiver,successful,15.0,4.0,GKP,32,Martinez (2),565,Vicario (9),2,9,-7,7,waiver - successful
Conf,2025-09-05 12:49:49.339487+00:00,4,IR,waiver,successful,2.0,1.0,FWD,715,Woltemade (9),679,Šeško (2),9,2,7,7,waiver - successful
Conf,2025-11-21 14:28:14.496383+00:00,12,IR,free agent,successful,,,MID,84,Tavernier (7),81,Kluivert (0),7,0,7,7,free agent - successful
Conf,2025-12-01 07:00:58.842667+00:00,14,HC,waiver,unsuccessful - player out already gone,7.0,2.0,MID,417,Cherki (0),427,Reijnders (7),0,7,-7,7,waiver - unsuccessful - player out already gone
Conf,2025-12-05 09:36:29.827868+00:00,15,PV,waiver,successful,1.0,1.0,MID,427,Reijnders (1),299,Ndiaye (8),1,8,-7,7,waiver - successful
Conf,2026-01-02 13:57:30.658843+00:00,20,AC,free agent,successful,,,MID,237,Enzo (11),273,Wharton (4),11,4,7,7,free agent - successful
Conf,2026-01-19 07:31:36.629250+00:00,23,CR,waiver,successful,5.0,1.0,DEF,441,Dorgu (8),107,Lewis-Potter (1),8,1,7,7,waiver - successful
Conf,2026-01-21 04:29:51.875526+00:00,23,BP,waiver,unsuccessful - player in already been picked up,20.0,5.0,GKP,220,Sánchez (3),32,Martinez (10),3,10,-7,7,waiver - unsuccessful - player in already been picked up
Conf,2026-01-23 09:03:55.851559+00:00,23,HC,waiver,unsuccessful - player in already been picked up,16.0,3.0,DEF,441,Dorgu (8),11,White (1),8,1,7,7,waiver - unsuccessful - player in already been picked up
Conf,2026-01-23 09:10:20.454907+00:00,23,IR,waiver,unsuccessful - player in already been picked up,21.0,4.0,DEF,441,Dorgu (8),257,Lacroix (1),8,1,7,7,waiver - unsuccessful - player in already been picked up
Conf,2026-02-20 10:22:40.360848+00:00,27,PV,waiver,successful,3.0,1.0,DEF,38,Konsa (7),224,Cucurella (0),7,0,7,7,waiver - successful
Conf,2026-03-13 09:47:46.364975+00:00,30,PV,waiver,successful,8.0,4.0,GKP,673,Ramsdale (7),469,Pope (0),7,0,7,7,waiver - successful
Conf,2026-04-15 19:58:14.951612+00:00,33,PV,waiver,unsuccessful - player in already been picked up,20.0,9.0,GKP,139,Verbruggen (8),673,Ramsdale (1),8,1,7,7,waiver - unsuccessful - player in already been picked up
Conf,2026-04-23 10:42:17.553384+00:00,34,PV,waiver,unsuccessful - player out already gone,14.0,7.0,DEF,442,Maguire (7),406,Khusanov (0),7,0,7,7,waiver - unsuccessful - player out already gone
Conf,2026-04-23 10:42:17.553420+00:00,34,PV,waiver,successful,16.0,9.0,GKP,670,Roefs (0),502,Sels (7),0,7,-7,7,waiver - successful
Conf,2026-04-24 14:01:20.862328+00:00,34,IR,free agent,successful,,,DEF,442,Maguire (7),343,Struijk (0),7,0,7,7,free agent - successful
Conf,2026-05-06 07:44:02.162379+00:00,36,IR,waiver,successful,2.0,1.0,MID,416,Bernardo (7),382,Wirtz (0),7,0,7,7,waiver - successful
Conf,2025-08-27 19:12:11.434016+00:00,3,IR,waiver,unsuccessful - player in already been picked up,14.0,3.0,DEF,476,Burn (6),233,Acheampong (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Conf,2025-08-28 17:55:41.298793+00:00,3,PV,waiver,unsuccessful - player in already been picked up,10.0,4.0,DEF,476,Burn (6),441,Dorgu (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Conf,2025-09-10 11:13:38.397801+00:00,4,PV,waiver,unsuccessful - player in already been picked up,16.0,3.0,DEF,260,Guéhi (6),507,Aina (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Conf,2025-09-12 06:38:32.728415+00:00,4,HC,waiver,successful,4.0,2.0,GKP,728,Donnarumma (6),399,Ederson M. (0),6,0,6,6,waiver - successful
Conf,2025-09-12 08:07:08.433819+00:00,4,CR,waiver,unsuccessful - player in already been picked up,8.0,1.0,DEF,260,Guéhi (6),508,N.Williams (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Conf,2025-11-21 12:35:25.654263+00:00,12,BP,free agent,successful,,,DEF,261,Richards (6),476,Burn (0),6,0,6,6,free agent - successful
Conf,2025-12-06 01:12:34.429053+00:00,15,AC,free agent,successful,,,FWD,691,Calvert-Lewin (6),365,Nmecha (0),6,0,6,6,free agent - successful
Conf,2025-12-08 21:32:31.920873+00:00,16,CR,waiver,successful,3.0,1.0,DEF,11,White (1),508,N.Williams (7),1,7,-6,6,waiver - successful
Conf,2025-12-16 08:03:02.001858+00:00,17,HC,waiver,successful,3.0,1.0,DEF,694,Mukiele (6),475,Botman (0),6,0,6,6,waiver - successful
Conf,2026-01-01 21:57:29.857956+00:00,20,CR,waiver,successful,3.0,1.0,MID,303,Garner (4),427,Reijnders (10),4,10,-6,6,waiver - successful
Conf,2026-01-14 19:32:23.660505+00:00,22,HC,waiver,successful,5.0,1.0,DEF,11,White (6),720,Hincapie (0),6,0,6,6,waiver - successful
Conf,2026-01-21 22:36:39.917702+00:00,23,AC,waiver,unsuccessful - player in already been picked up,7.0,1.0,DEF,225,James (6),7,Calafiori (0),6,0,6,6,waiver - unsuccessful - player in already been picked up
Conf,2026-01-26 08:37:11.943217+00:00,24,IR,waiver,successful,2.0,1.0,FWD,661,Gyökeres (7),715,Woltemade (1),7,1,6,6,waiver - successful
Conf,2026-01-30 07:14:16.731962+00:00,24,HC,waiver,successful,8.0,2.0,DEF,720,Hincapie (6),11,White (0),6,0,6,6,waiver - successful
Conf,2026-01-30 07:14:16.732005+00:00,24,HC,waiver,unsuccessful - player in already been picked up,11.0,4.0,MID,515,Gibbs-White (8),580,Johnson (2),8,2,6,6,waiver - unsuccessful - player in already been picked up
Conf,2026-02-20 10:22:40.360894+00:00,27,PV,waiver,unsuccessful - player out already gone,5.0,2.0,DEF,74,Truffert (6),224,Cucurella (0),6,0,6,6,waiver - unsuccessful - player out already gone
Conf,2026-02-24 06:14:58.807619+00:00,28,PV,waiver,unsuccessful - player out already gone,7.0,3.0,MID,83,O.Dango (5),236,Neto (-1),5,-1,6,6,waiver - unsuccessful - player out already gone
Conf,2026-03-19 09:14:09.948874+00:00,31,CR,waiver,successful,3.0,1.0,MID,303,Garner (6),267,Sarr (0),6,0,6,6,waiver - successful
Conf,2026-03-21 22:46:05.843185+00:00,32,CR,waiver,successful,4.0,1.0,FWD,311,Beto (7),310,Barry (1),7,1,6,6,waiver - successful
Conf,2026-04-10 13:51:38.761657+00:00,32,BP,free agent,successful,,,DEF,148,F.Kadıoğlu (6),226,Chalobah (0),6,0,6,6,free agent - successful
Conf,2026-04-15 19:58:14.951508+00:00,33,PV,waiver,unsuccessful - player out already gone,11.0,4.0,MID,84,Tavernier (9),83,O.Dango (3),9,3,6,6,waiver - unsuccessful - player out already gone
Conf,2026-04-23 10:42:17.553366+00:00,34,PV,waiver,successful,13.0,6.0,DEF,575,Van de Ven (6),406,Khusanov (0),6,0,6,6,waiver - successful
Conf,2026-05-08 06:36:24.949623+00:00,36,BP,waiver,successful,1.0,1.0,DEF,10,Lewis-Skelly (6),531,Ballard (0),6,0,6,6,waiver - successful
Conf,2026-05-22 08:35:06.296299+00:00,38,PV,waiver,successful,11.0,3.0,DEF,575,Van de Ven (6),38,Konsa (0),6,0,6,6,waiver - successful
Conf,2025-08-14 19:53:40.123317+00:00,1,HC,free agent,successful,,,FWD,136,Thiago (6),679,Šeško (1),6,1,5,5,free agent - successful
Conf,2025-09-12 08:07:08.433892+00:00,4,CR,waiver,unsuccessful - player in already been picked up,14.0,3.0,GKP,728,Donnarumma (6),502,Sels (1),6,1,5,5,waiver - unsuccessful - player in already been picked up
Conf,2025-09-27 16:01:59.243748+00:00,7,AC,waiver,successful,3.0,1.0,MID,267,Sarr (7),236,Neto (2),7,2,5,5,waiver - successful
Conf,2025-10-26 17:27:41.652576+00:00,10,BP,waiver,unsuccessful - player out already gone,5.0,2.0,FWD,178,Welbeck (6),597,Richarlison (1),6,1,5,5,waiver - unsuccessful - player out already gone
Conf,2025-10-30 18:59:48.861105+00:00,10,PV,waiver,successful,4.0,2.0,GKP,314,Leno (7),627,Johnstone (2),7,2,5,5,waiver - successful
Conf,2025-11-21 12:33:59.040204+00:00,12,BP,free agent,successful,,,FWD,597,Richarlison (6),735,Kolo Muani (1),6,1,5,5,free agent - successful
Conf,2025-12-01 08:46:51.767476+00:00,14,IR,waiver,successful,2.0,1.0,GKP,287,Pickford (7),565,Vicario (2),7,2,5,5,waiver - successful
Conf,2025-12-11 13:57:12.625145+00:00,16,IR,waiver,successful,1.0,1.0,DEF,317,Andersen (2),371,Kerkez (7),2,7,-5,5,waiver - successful
Conf,2025-12-23 23:32:06.997159+00:00,18,HC,waiver,successful,3.0,1.0,DEF,74,Truffert (1),568,Pedro Porro (6),1,6,-5,5,waiver - successful
Conf,2025-12-29 18:57:15.379951+00:00,19,AC,free agent,successful,,,DEF,575,Van de Ven (6),228,Gusto (1),6,1,5,5,free agent - successful
Conf,2026-01-01 22:30:45.420355+00:00,20,PV,waiver,unsuccessful - player out already gone,9.0,3.0,DEF,473,Hall (6),374,Konaté (1),6,1,5,5,waiver - unsuccessful - player out already gone
Conf,2026-01-15 21:12:40.052080+00:00,22,BP,waiver,unsuccessful - player in already been picked up,13.0,3.0,DEF,374,Konaté (2),225,James (7),2,7,-5,5,waiver - unsuccessful - player in already been picked up
Conf,2026-01-16 10:10:34.395638+00:00,22,PV,waiver,unsuccessful - player out already gone,11.0,2.0,MID,241,Caicedo (5),612,L.Paquetá (0),5,0,5,5,waiver - unsuccessful - player out already gone
Conf,2026-01-21 04:29:51.875513+00:00,23,BP,waiver,unsuccessful - player in already been picked up,19.0,4.0,DEF,225,James (6),568,Pedro Porro (1),6,1,5,5,waiver - unsuccessful - player in already been picked up
Conf,2026-01-23 09:03:55.851578+00:00,23,HC,waiver,unsuccessful - player in already been picked up,17.0,4.0,DEF,225,James (6),11,White (1),6,1,5,5,waiver - unsuccessful - player in already been picked up
Conf,2026-01-23 09:10:20.454810+00:00,23,IR,waiver,successful,2.0,1.0,DEF,225,James (6),257,Lacroix (1),6,1,5,5,waiver - successful
Conf,2026-01-29 20:44:52.917662+00:00,24,BP,waiver,successful,1.0,1.0,FWD,100,Kroupi.Jr (7),596,Solanke (12),7,12,-5,5,waiver - successful
Conf,2026-02-09 13:24:29.003502+00:00,26,IR,waiver,successful,4.0,2.0,MID,808,Rayan (6),160,Minteh (1),6,1,5,5,waiver - successful
Conf,2026-02-24 06:14:58.807691+00:00,28,PV,waiver,successful,15.0,7.0,MID,83,O.Dango (5),18,Madueke (0),5,0,5,5,waiver - successful
Conf,2026-02-24 06:14:58.807707+00:00,28,PV,waiver,unsuccessful - player out already gone,17.0,8.0,MID,390,Gravenberch (5),18,Madueke (0),5,0,5,5,waiver - unsuccessful - player out already gone
Conf,2026-02-24 12:46:11.544390+00:00,28,IR,waiver,unsuccessful - player in already been picked up,10.0,3.0,DEF,683,Thiaw (1),225,James (6),1,6,-5,5,waiver - unsuccessful - player in already been picked up
Conf,2026-04-15 13:47:46.492067+00:00,33,HC,waiver,successful,8.0,2.0,DEF,606,Mavropanos (6),720,Hincapie (1),6,1,5,5,waiver - successful
Conf,2026-04-23 10:42:17.553438+00:00,34,PV,waiver,unsuccessful - player out already gone,17.0,10.0,GKP,681,Hermansen (2),502,Sels (7),2,7,-5,5,waiver - unsuccessful - player out already gone
Conf,2026-04-27 22:31:38.723330+00:00,35,CR,waiver,unsuccessful - player in already been picked up,10.0,3.0,MID,698,Okafor (10),303,Garner (5),10,5,5,5,waiver - unsuccessful - player in already been picked up
Conf,2026-04-30 17:11:53.263705+00:00,35,PV,waiver,unsuccessful - player out already gone,15.0,6.0,FWD,97,Evanilson (5),596,Solanke (0),5,0,5,5,waiver - unsuccessful - player out already gone
Conf,2026-05-06 05:29:32.736733+00:00,36,PV,waiver,successful,8.0,2.0,FWD,337,Raúl (0),215,Flemming (5),0,5,-5,5,waiver - successful
Conf,2026-05-08 09:38:12.057119+00:00,36,AC,waiver,successful,5.0,1.0,DEF,74,Truffert (9),257,Lacroix (4),9,4,5,5,waiver - successful
Conf,2025-08-21 19:13:53.542928+00:00,2,BP,free agent,successful,,,FWD,597,Richarlison (4),178,Welbeck (0),4,0,4,4,free agent - successful
Conf,2025-09-02 21:01:10.786940+00:00,4,BP,waiver,unsuccessful - player in already been picked up,5.0,1.0,GKP,728,Donnarumma (6),101,Kelleher (2),6,2,4,4,waiver - unsuccessful - player in already been picked up
